0,1,2,3,4,5,6,7,8,9,10,11,12
CDNS210115P00030000,2020-07-09,4:59PM,EDT,30.00,0.35,0.00,0.00,0.00,-,-,30,50.00%
CDNS210115P00035000,2020-07-09,4:59PM,EDT,35.00,0.60,0.00,0.00,0.00,-,20,25,50.00%
CDNS210115P00040000,2020-07-13,3:03PM,EDT,40.00,0.60,0.00,4.40,0.00,-,25,29,132.35%
CDNS210115P00045000,2020-07-29,1:21PM,EDT,45.00,0.28,0.00,2.05,0.00,-,919,960,97.22%
CDNS210115P00050000,2020-08-12,11:19AM,EDT,50.00,0.40,0.00,1.00,0.00,-,5,50,74.27%
CDNS210115P00055000,2020-07-29,1:21PM,EDT,55.00,0.56,0.00,1.05,0.00,-,920,0,66.21%
CDNS210115P00060000,2020-08-07,2:31PM,EDT,60.00,0.70,0.00,3.50,0.00,-,41,109,77.59%
CDNS210115P00065000,2020-08-10,1:51PM,EDT,65.00,0.95,0.35,1.60,0.00,-,98,275,58.40%
CDNS210115P00070000,2020-09-01,12:09PM,EDT,70.00,1.05,0.00,0.00,0.00,-,155,0,12.50%
CDNS210115P00075000,2020-09-09,10:33AM,EDT,75.00,1.85,0.00,0.00,0.00,-,3,0,12.50%
CDNS210115P00080000,2020-09-17,12:55PM,EDT,80.00,2.45,0.00,0.00,0.00,-,7,0,12.50%
CDNS210115P00085000,2020-09-22,1:40PM,EDT,85.00,2.75,0.00,0.00,0.00,-,6,0,6.25%
CDNS210115P00090000,2020-09-21,10:34AM,EDT,90.00,5.10,0.00,0.00,0.00,-,4,0,6.25%
CDNS210115P00095000,2020-09-22,1:40PM,EDT,95.00,5.70,0.00,0.00,0.00,-,5,0,3.13%
CDNS210115P00100000,2020-09-22,1:12PM,EDT,100.00,8.10,0.00,0.00,0.00,-,8,0,1.56%
CDNS210115P00105000,2020-09-21,3:18PM,EDT,105.00,10.67,0.00,0.00,0.00,-,14,0,0.00%
CDNS210115P00110000,2020-09-02,1:15PM,EDT,110.00,14.70,0.00,0.00,0.00,-,14,0,0.00%
CDNS210115P00115000,2020-09-14,10:16AM,EDT,115.00,16.74,0.00,0.00,0.00,-,2,0,0.00%
CDNS210115P00120000,2020-09-02,2:16PM,EDT,120.00,13.60,0.00,0.00,0.00,-,-,0,0.00%
CDNS210115P00125000,2020-09-02,2:16PM,EDT,125.00,16.60,0.00,0.00,0.00,-,1,0,0.00%
CDNS210115P00135000,2020-09-02,2:16PM,EDT,135.00,23.40,0.00,0.00,0.00,-,1,0,0.00%
