0,1,2,3,4,5,6,7,8,9,10,11,12
CDNS220121C00030000,2020-07-09,8:14PM,EDT,30.00,65.50,71.50,76.20,0.00,-,1,3,67.85%
CDNS220121C00035000,2020-07-09,4:59PM,EDT,35.00,26.90,0.00,0.00,0.00,-,1,1,0.00%
CDNS220121C00040000,2020-07-09,8:14PM,EDT,40.00,51.64,62.70,66.80,0.00,-,3,5,62.00%
CDNS220121C00045000,2020-07-15,11:23AM,EDT,45.00,56.98,63.10,68.00,0.00,-,10,0,89.04%
CDNS220121C00050000,2020-09-08,11:36AM,EDT,50.00,57.00,0.00,0.00,0.00,-,1,0,0.00%
CDNS220121C00060000,2020-09-02,2:43PM,EDT,60.00,61.30,0.00,0.00,0.00,-,1,0,0.00%
CDNS220121C00070000,2020-09-08,10:51AM,EDT,70.00,40.00,0.00,0.00,0.00,-,3,0,0.00%
CDNS220121C00075000,2020-09-08,2:55PM,EDT,75.00,33.40,0.00,0.00,0.00,-,4,0,0.00%
CDNS220121C00085000,2020-08-13,12:38PM,EDT,85.00,36.00,25.10,29.50,0.00,-,1,70,45.24%
CDNS220121C00095000,2020-08-27,10:28AM,EDT,95.00,27.80,0.00,0.00,0.00,-,10,0,0.00%
CDNS220121C00105000,2020-09-15,3:22PM,EDT,105.00,15.60,0.00,0.00,0.00,-,2,0,0.39%
CDNS220121C00110000,2020-09-22,10:58AM,EDT,110.00,14.04,0.00,0.00,0.00,-,1,0,1.56%
CDNS220121C00115000,2020-09-08,2:56PM,EDT,115.00,11.60,0.00,0.00,0.00,-,1,0,1.56%
CDNS220121C00120000,2020-09-21,10:16AM,EDT,120.00,10.20,0.00,0.00,0.00,-,2,0,3.13%
CDNS220121C00125000,2020-09-08,12:16PM,EDT,125.00,10.62,0.00,0.00,0.00,-,1,0,3.13%
CDNS220121C00130000,2020-09-08,12:58PM,EDT,130.00,9.50,0.00,0.00,0.00,-,1,0,3.13%
CDNS220121C00135000,2020-09-04,11:25AM,EDT,135.00,9.25,0.00,0.00,0.00,-,2,0,6.25%
CDNS220121C00140000,2020-09-08,2:01PM,EDT,140.00,7.00,0.00,0.00,0.00,-,1,0,6.25%
CDNS220121C00145000,2020-09-03,10:41AM,EDT,145.00,10.00,0.00,0.00,0.00,-,6,0,6.25%
CDNS220121C00150000,2020-09-10,12:13PM,EDT,150.00,5.50,0.00,0.00,0.00,-,8,0,6.25%
CDNS220121C00155000,2020-09-08,3:44PM,EDT,155.00,4.40,0.00,0.00,0.00,-,1,0,6.25%
CDNS220121C00160000,2020-09-04,3:54PM,EDT,160.00,6.00,0.00,0.00,0.00,-,1,0,6.25%
CDNS220121C00165000,2020-09-11,9:34AM,EDT,165.00,3.00,0.00,0.00,0.00,-,10,0,6.25%
