0,1,2,3,4,5,6,7,8,9,10,11,12
AMZN201023P01900000,2020-09-21,12:08AM,EDT,"1,900.00",2.64,0.00,0.00,0.00,-,-,0,25.00%
AMZN201023P01920000,2020-09-21,12:08AM,EDT,"1,920.00",2.00,0.00,0.00,0.00,-,-,0,25.00%
AMZN201023P01950000,2020-09-21,12:08AM,EDT,"1,950.00",2.30,0.00,0.00,0.00,-,-,0,25.00%
AMZN201023P01990000,2020-09-21,12:08AM,EDT,"1,990.00",3.10,0.00,0.00,0.00,-,-,0,25.00%
AMZN201023P02000000,2020-09-22,3:48PM,EDT,"2,000.00",1.48,0.00,0.00,0.00,-,9,0,25.00%
AMZN201023P02050000,2020-09-21,1:06PM,EDT,"2,050.00",3.77,0.00,0.00,0.00,-,1,0,25.00%
AMZN201023P02090000,2020-09-11,1:46PM,EDT,"2,090.00",3.20,0.00,0.00,0.00,-,1,0,25.00%
AMZN201023P02100000,2020-09-21,12:08AM,EDT,"2,100.00",6.15,0.00,0.00,0.00,-,-,0,25.00%
AMZN201023P02180000,2020-09-18,12:55PM,EDT,"2,180.00",7.50,0.00,0.00,0.00,-,2,0,25.00%
AMZN201023P02190000,2020-09-09,11:19AM,EDT,"2,190.00",5.85,0.00,0.00,0.00,-,-,0,25.00%
AMZN201023P02200000,2020-09-22,1:10PM,EDT,"2,200.00",2.89,0.00,0.00,0.00,-,10,0,25.00%
AMZN201023P02220000,2020-09-09,9:36AM,EDT,"2,220.00",9.00,0.00,0.00,0.00,-,-,0,25.00%
AMZN201023P02240000,2020-09-22,1:47PM,EDT,"2,240.00",4.02,0.00,0.00,0.00,-,4,0,25.00%
AMZN201023P02250000,2020-09-22,12:31PM,EDT,"2,250.00",4.83,0.00,0.00,0.00,-,1,0,25.00%
AMZN201023P02270000,2020-09-21,10:43AM,EDT,"2,270.00",13.75,0.00,0.00,0.00,-,2,0,25.00%
AMZN201023P02280000,2020-09-21,12:08AM,EDT,"2,280.00",10.25,0.00,0.00,0.00,-,-,0,25.00%
AMZN201023P02300000,2020-09-22,12:11PM,EDT,"2,300.00",5.10,0.00,0.00,0.00,-,2,0,25.00%
AMZN201023P02310000,2020-09-14,3:54PM,EDT,"2,310.00",7.00,0.00,0.00,0.00,-,1,0,25.00%
AMZN201023P02320000,2020-09-21,12:16PM,EDT,"2,320.00",13.85,0.00,0.00,0.00,-,10,0,25.00%
AMZN201023P02330000,2020-09-21,12:36PM,EDT,"2,330.00",12.85,0.00,0.00,0.00,-,2,0,12.50%
AMZN201023P02340000,2020-09-18,11:08AM,EDT,"2,340.00",13.25,0.00,0.00,0.00,-,10,0,12.50%
AMZN201023P02350000,2020-09-22,11:30AM,EDT,"2,350.00",8.16,0.00,0.00,0.00,-,2,0,12.50%
AMZN201023P02380000,2020-09-22,12:11PM,EDT,"2,380.00",7.81,0.00,0.00,0.00,-,2,0,12.50%
AMZN201023P02390000,2020-09-22,11:14AM,EDT,"2,390.00",9.80,0.00,0.00,0.00,-,1,0,12.50%
AMZN201023P02400000,2020-09-22,1:46PM,EDT,"2,400.00",9.50,0.00,0.00,0.00,-,2,0,12.50%
AMZN201023P02410000,2020-09-17,12:14PM,EDT,"2,410.00",20.65,0.00,0.00,0.00,-,10,0,12.50%
AMZN201023P02420000,2020-09-08,9:57AM,EDT,"2,420.00",38.81,0.00,0.00,0.00,-,1,0,12.50%
AMZN201023P02430000,2020-09-08,3:53PM,EDT,"2,430.00",29.29,0.00,0.00,0.00,-,6,0,12.50%
AMZN201023P02440000,2020-09-22,1:47PM,EDT,"2,440.00",11.04,0.00,0.00,0.00,-,4,0,12.50%
AMZN201023P02450000,2020-09-18,11:02AM,EDT,"2,450.00",14.66,0.00,0.00,0.00,-,1,0,12.50%
AMZN201023P02460000,2020-09-08,3:32PM,EDT,"2,460.00",32.80,0.00,0.00,0.00,-,1,0,12.50%
