0,1,2,3,4,5,6,7,8,9,10,11,12
AMAT201023P00045000,2020-09-18,12:52PM,EDT,45.00,2.48,0.00,0.00,0.00,-,30,0,25.00%
AMAT201023P00049000,2020-09-11,11:16AM,EDT,49.00,0.75,0.00,0.00,0.00,-,6,0,12.50%
AMAT201023P00050000,2020-09-22,2:18PM,EDT,50.00,0.59,0.00,0.00,0.00,-,32,0,12.50%
AMAT201023P00051000,2020-09-18,10:53AM,EDT,51.00,1.15,0.00,0.00,0.00,-,26,0,12.50%
AMAT201023P00051500,2020-09-18,12:27PM,EDT,51.50,1.29,0.00,0.00,0.00,-,12,0,12.50%
AMAT201023P00052000,2020-09-22,2:18PM,EDT,52.00,0.88,0.00,0.00,0.00,-,29,0,12.50%
AMAT201023P00052500,2020-09-22,10:47AM,EDT,52.50,1.14,0.00,0.00,0.00,-,12,0,6.25%
AMAT201023P00053000,2020-09-22,3:50PM,EDT,53.00,1.12,0.00,0.00,0.00,-,68,0,6.25%
AMAT201023P00053500,2020-09-21,1:43PM,EDT,53.50,1.26,0.00,0.00,0.00,-,14,0,6.25%
AMAT201023P00054000,2020-09-21,1:23PM,EDT,54.00,1.46,0.00,0.00,0.00,-,27,0,6.25%
AMAT201023P00055000,2020-09-21,1:16PM,EDT,55.00,2.06,0.00,0.00,0.00,-,40,0,6.25%
AMAT201023P00056000,2020-09-22,1:00PM,EDT,56.00,2.05,0.00,0.00,0.00,-,23,0,3.13%
AMAT201023P00056500,2020-09-22,2:56PM,EDT,56.50,2.25,0.00,0.00,0.00,-,67,0,3.13%
AMAT201023P00057000,2020-09-22,1:44PM,EDT,57.00,2.44,0.00,0.00,0.00,-,35,0,1.56%
AMAT201023P00058000,2020-09-22,3:50PM,EDT,58.00,2.95,0.00,0.00,0.00,-,72,0,0.00%
AMAT201023P00058500,2020-09-22,3:58PM,EDT,58.50,3.20,0.00,0.00,0.00,-,15,0,0.00%
AMAT201023P00059000,2020-09-22,2:55PM,EDT,59.00,3.50,0.00,0.00,0.00,-,9,0,0.00%
AMAT201023P00060000,2020-09-18,1:31PM,EDT,60.00,5.69,0.00,0.00,0.00,-,60,0,0.00%
AMAT201023P00060500,2020-09-21,12:01AM,EDT,60.50,4.58,0.00,0.00,0.00,-,-,0,0.00%
AMAT201023P00061000,2020-09-08,9:30AM,EDT,61.00,6.48,0.00,0.00,0.00,-,1,0,0.00%
AMAT201023P00062500,2020-09-04,1:09PM,EDT,62.50,5.25,0.00,0.00,0.00,-,44,0,0.00%
AMAT201023P00063000,2020-09-04,12:49PM,EDT,63.00,5.40,0.00,0.00,0.00,-,13,0,0.00%
AMAT201023P00064000,2020-09-15,12:59PM,EDT,64.00,7.06,0.00,0.00,0.00,-,2,0,0.00%
