0,1,2,3,4,5,6,7,8,9,10,11,12
ARE201016C00085000,2020-07-09,8:20PM,EDT,85.00,37.20,80.80,85.30,0.00,-,-,0,285.67%
ARE201016C00090000,2020-07-30,2:22PM,EDT,90.00,86.06,77.40,81.70,0.00,-,-,2,284.13%
ARE201016C00105000,2020-07-09,8:20PM,EDT,105.00,23.83,61.00,65.30,0.00,-,1,1,214.20%
ARE201016C00115000,2020-07-09,8:20PM,EDT,115.00,45.50,51.10,55.80,0.00,-,2,2,185.38%
ARE201016C00125000,2020-08-06,1:35PM,EDT,125.00,49.80,39.50,44.00,0.00,-,1,25,140.82%
ARE201016C00130000,2020-06-15,11:25AM,EDT,130.00,34.75,34.00,37.40,0.00,-,1,1,118.31%
ARE201016C00140000,2020-07-30,3:00PM,EDT,140.00,37.20,28.00,31.90,0.00,-,-,3,123.85%
ARE201016C00145000,2020-07-30,3:51PM,EDT,145.00,33.02,23.50,26.90,0.00,-,3,37,111.06%
ARE201016C00150000,2020-09-22,10:09AM,EDT,150.00,9.10,0.00,0.00,0.00,-,2,0,0.00%
ARE201016C00155000,2020-09-03,3:39PM,EDT,155.00,16.00,0.00,0.00,0.00,-,2,0,0.00%
ARE201016C00160000,2020-09-17,12:20PM,EDT,160.00,3.30,0.00,0.00,0.00,-,3,0,0.78%
ARE201016C00165000,2020-09-21,12:49PM,EDT,165.00,1.25,0.00,0.00,0.00,-,2,0,3.13%
ARE201016C00170000,2020-09-22,1:15PM,EDT,170.00,0.60,0.00,0.00,0.00,-,81,0,6.25%
ARE201016C00175000,2020-09-18,2:18PM,EDT,175.00,0.85,0.00,0.00,0.00,-,7,0,6.25%
ARE201016C00180000,2020-09-21,1:15PM,EDT,180.00,1.00,0.00,0.00,0.00,-,1,0,12.50%
ARE201016C00185000,2020-09-11,3:55PM,EDT,185.00,2.20,0.00,0.00,0.00,-,1,0,12.50%
ARE201016C00195000,2020-08-27,1:59PM,EDT,195.00,0.05,0.00,0.00,0.00,-,1,0,12.50%
ARE201016C00200000,2020-08-03,9:37AM,EDT,200.00,1.15,0.00,1.75,0.00,-,2,2,60.72%
