0,1,2,3,4,5,6,7,8,9,10,11,12
AIZ210115C00045000,2020-07-09,8:10PM,EDT,45.00,56.00,58.10,63.00,0.00,-,-,0,0.00%
AIZ210115C00050000,2020-07-09,4:55PM,EDT,50.00,51.00,0.00,0.00,0.00,-,-,1,0.00%
AIZ210115C00060000,2020-07-09,8:10PM,EDT,60.00,41.51,43.00,47.80,0.00,-,2,2,0.00%
AIZ210115C00085000,2020-07-09,4:55PM,EDT,85.00,13.90,0.00,0.00,0.00,-,1,15,0.00%
AIZ210115C00090000,2020-07-09,4:55PM,EDT,90.00,11.50,0.00,0.00,0.00,-,2,2,0.00%
AIZ210115C00095000,2020-08-21,11:47AM,EDT,95.00,28.30,24.40,28.90,0.00,-,1,17,48.49%
AIZ210115C00100000,2020-08-07,11:15AM,EDT,100.00,23.80,22.50,25.90,0.00,-,1,103,52.17%
AIZ210115C00110000,2020-08-24,1:32PM,EDT,110.00,16.80,0.00,0.00,0.00,-,5,0,0.00%
AIZ210115C00115000,2020-08-11,3:06PM,EDT,115.00,17.20,0.00,0.00,0.00,-,1,11,0.00%
AIZ210115C00125000,2020-09-02,10:47AM,EDT,125.00,8.80,0.00,0.00,0.00,-,1,0,1.56%
AIZ210115C00130000,2020-06-15,10:38AM,EDT,130.00,3.00,0.85,2.75,0.00,-,2,12,22.36%
AIZ210115C00135000,2020-07-09,4:55PM,EDT,135.00,12.69,0.00,0.00,0.00,-,4,23,3.13%
AIZ210115C00140000,2020-08-05,9:35AM,EDT,140.00,1.40,0.70,5.40,0.00,-,1,14,43.77%
AIZ210115C00145000,2020-08-05,9:35AM,EDT,145.00,0.95,0.05,4.40,0.00,-,1,12,44.09%
AIZ210115C00150000,2020-07-09,4:55PM,EDT,150.00,1.70,0.00,0.00,0.00,-,1,8,6.25%
AIZ210115C00160000,2020-07-09,8:10PM,EDT,160.00,0.75,0.00,1.00,0.00,-,-,5,35.50%
AIZ210115C00165000,2020-08-06,10:15AM,EDT,165.00,0.40,0.00,5.00,0.00,-,2,3,62.23%
AIZ210115C00170000,2020-09-10,3:14PM,EDT,170.00,0.10,0.00,0.00,0.00,-,10,0,12.50%
AIZ210115C00175000,2020-07-09,8:10PM,EDT,175.00,1.05,0.00,0.80,0.00,-,1,1,41.41%
