0,1,2,3,4,5,6,7,8,9,10,11,12
BMY201016P00025000,2020-07-14,11:42AM,EDT,25.00,0.08,0.00,0.10,0.00,-,3,10,144.53%
BMY201016P00030000,2020-08-04,10:23AM,EDT,30.00,0.10,0.00,0.09,0.00,-,10,15,114.06%
BMY201016P00035000,2020-09-21,1:13PM,EDT,35.00,0.03,0.00,0.00,0.00,-,2,0,50.00%
BMY201016P00040000,2020-09-17,9:30AM,EDT,40.00,0.02,0.00,0.00,0.00,-,7,0,25.00%
BMY201016P00045000,2020-09-22,1:20PM,EDT,45.00,0.06,0.00,0.00,0.00,-,1,0,25.00%
BMY201016P00050000,2020-09-22,1:20PM,EDT,50.00,0.12,0.00,0.00,0.00,-,11,0,12.50%
BMY201016P00052500,2020-09-22,2:22PM,EDT,52.50,0.21,0.00,0.00,0.00,-,5,0,12.50%
BMY201016P00055000,2020-09-22,3:45PM,EDT,55.00,0.45,0.00,0.00,0.00,-,115,0,6.25%
BMY201016P00057500,2020-09-22,3:55PM,EDT,57.50,1.08,0.00,0.00,0.00,-,287,0,3.13%
BMY201016P00060000,2020-09-22,11:41AM,EDT,60.00,2.75,0.00,0.00,0.00,-,12,0,0.00%
BMY201016P00062500,2020-09-22,12:31PM,EDT,62.50,4.76,0.00,0.00,0.00,-,3,0,0.00%
BMY201016P00065000,2020-09-22,3:29PM,EDT,65.00,6.80,0.00,0.00,0.00,-,2,0,0.00%
BMY201016P00067500,2020-09-18,3:52PM,EDT,67.50,8.67,0.00,0.00,0.00,-,10,0,0.00%
BMY201016P00070000,2020-09-10,12:04PM,EDT,70.00,11.20,0.00,0.00,0.00,-,4,0,0.00%
BMY201016P00072500,2020-08-17,12:11AM,EDT,72.50,9.84,0.00,0.00,0.00,-,-,0,0.00%
BMY201016P00075000,2020-07-09,5:04PM,EDT,75.00,13.75,0.00,0.00,0.00,-,-,10,0.00%
