0,1,2,3,4,5,6,7,8,9,10,11,12
AJG201016P00040000,2020-07-09,4:55PM,EDT,40.00,0.40,0.00,0.00,0.00,-,-,1,50.00%
AJG201016P00055000,2020-07-09,8:10PM,EDT,55.00,2.00,0.00,0.80,0.00,-,-,1,139.94%
AJG201016P00065000,2020-08-11,12:23PM,EDT,65.00,0.18,0.05,1.05,0.00,-,10,136,114.75%
AJG201016P00070000,2020-07-09,4:55PM,EDT,70.00,3.00,0.00,0.00,0.00,-,200,210,25.00%
AJG201016P00080000,2020-08-24,12:23PM,EDT,80.00,0.43,0.00,0.00,0.00,-,5,0,25.00%
AJG201016P00085000,2020-09-08,1:04PM,EDT,85.00,0.60,0.00,0.00,0.00,-,2,0,12.50%
AJG201016P00090000,2020-09-08,11:21AM,EDT,90.00,1.17,0.00,0.00,0.00,-,1,0,12.50%
AJG201016P00095000,2020-09-08,11:21AM,EDT,95.00,1.92,0.00,0.00,0.00,-,1,0,6.25%
AJG201016P00100000,2020-09-16,3:46PM,EDT,100.00,1.61,0.00,0.00,0.00,-,1,0,3.13%
AJG201016P00125000,2020-07-09,4:55PM,EDT,125.00,32.70,0.00,0.00,0.00,-,-,5,0.00%
