0,1,2,3,4,5,6,7,8,9,10,11,12
AAP210319P00075000,2020-07-23,12:41PM,EDT,75.00,2.20,0.05,2.10,0.00,-,3,5,62.40%
AAP210319P00085000,2020-07-23,12:33PM,EDT,85.00,3.10,1.15,2.35,0.00,-,2,2,58.96%
AAP210319P00090000,2020-09-21,11:32AM,EDT,90.00,1.60,0.00,0.00,0.00,-,1,0,12.50%
AAP210319P00095000,2020-07-21,3:47PM,EDT,95.00,4.30,2.25,2.75,0.00,-,2,4,54.46%
AAP210319P00100000,2020-09-14,10:02AM,EDT,100.00,2.15,0.00,0.00,0.00,-,2,0,12.50%
AAP210319P00105000,2020-09-22,2:57PM,EDT,105.00,3.20,0.00,0.00,0.00,-,51,0,12.50%
AAP210319P00110000,2020-09-21,12:30PM,EDT,110.00,3.80,0.00,0.00,0.00,-,4,0,12.50%
AAP210319P00115000,2020-09-22,2:55PM,EDT,115.00,4.90,0.00,0.00,0.00,-,2,0,6.25%
AAP210319P00120000,2020-09-18,10:03AM,EDT,120.00,4.80,0.00,0.00,0.00,-,4,0,6.25%
AAP210319P00125000,2020-09-16,10:44AM,EDT,125.00,7.00,0.00,0.00,0.00,-,2,0,6.25%
AAP210319P00130000,2020-09-22,3:03PM,EDT,130.00,8.60,0.00,0.00,0.00,-,34,0,6.25%
AAP210319P00135000,2020-09-22,3:01PM,EDT,135.00,10.30,0.00,0.00,0.00,-,20,0,3.13%
AAP210319P00140000,2020-09-22,2:55PM,EDT,140.00,12.50,0.00,0.00,0.00,-,2,0,3.13%
AAP210319P00145000,2020-09-22,2:55PM,EDT,145.00,14.70,0.00,0.00,0.00,-,12,0,1.56%
AAP210319P00150000,2020-09-22,2:55PM,EDT,150.00,17.10,0.00,0.00,0.00,-,8,0,0.05%
AAP210319P00155000,2020-09-22,2:37PM,EDT,155.00,20.10,0.00,0.00,0.00,-,7,0,0.00%
AAP210319P00160000,2020-09-18,3:38PM,EDT,160.00,19.20,0.00,0.00,0.00,-,10,0,0.00%
AAP210319P00165000,2020-09-18,10:53AM,EDT,165.00,21.40,0.00,0.00,0.00,-,3,0,0.00%
AAP210319P00170000,2020-08-20,12:50PM,EDT,170.00,24.50,25.10,26.60,0.00,-,7,9,32.74%
