0,1,2,3,4,5,6,7,8,9,10,11,12
AME201218P00040000,2020-08-05,12:40PM,EDT,40.00,0.40,0.00,4.60,0.00,-,-,1,148.44%
AME201218P00060000,2020-07-13,9:30AM,EDT,60.00,1.55,0.00,1.00,0.00,-,1,2,61.04%
AME201218P00065000,2020-07-09,5:06PM,EDT,65.00,5.20,0.00,0.00,0.00,-,-,17,12.50%
AME201218P00075000,2020-09-02,10:07AM,EDT,75.00,1.80,0.00,0.00,0.00,-,1,0,12.50%
AME201218P00080000,2020-07-31,3:28PM,EDT,80.00,3.35,0.95,2.30,0.00,-,10,16,47.72%
AME201218P00085000,2020-08-06,10:06AM,EDT,85.00,3.50,0.20,4.00,0.00,-,3,123,49.78%
AME201218P00090000,2020-09-21,1:51PM,EDT,90.00,4.00,0.00,0.00,0.00,-,2,0,3.13%
AME201218P00095000,2020-08-31,11:40AM,EDT,95.00,5.65,0.00,0.00,0.00,-,3,0,1.56%
AME201218P00100000,2020-08-07,3:48PM,EDT,100.00,9.10,7.20,9.00,0.00,-,-,0,39.32%
AME201218P00105000,2020-08-07,3:48PM,EDT,105.00,12.00,8.60,11.90,0.00,-,-,0,37.55%
AME201218P00130000,2020-09-08,1:30PM,EDT,130.00,33.80,0.00,0.00,0.00,-,2,0,0.00%
