0,1,2,3,4,5,6,7,8,9,10,11,12
BAC210319P00013000,2020-09-17,3:20PM,EDT,13.00,0.14,0.00,0.00,0.00,-,100,0,25.00%
BAC210319P00014000,2020-09-14,10:13AM,EDT,14.00,0.21,0.00,0.00,0.00,-,3,0,25.00%
BAC210319P00015000,2020-09-18,2:50PM,EDT,15.00,0.25,0.00,0.00,0.00,-,51,0,12.50%
BAC210319P00016000,2020-09-22,2:52PM,EDT,16.00,0.41,0.00,0.00,0.00,-,37,0,12.50%
BAC210319P00017000,2020-09-18,2:04PM,EDT,17.00,0.42,0.00,0.00,0.00,-,60,0,12.50%
BAC210319P00018000,2020-09-22,2:02PM,EDT,18.00,0.66,0.00,0.00,0.00,-,107,0,12.50%
BAC210319P00019000,2020-09-22,3:45PM,EDT,19.00,0.88,0.00,0.00,0.00,-,557,0,6.25%
BAC210319P00020000,2020-09-22,3:46PM,EDT,20.00,1.11,0.00,0.00,0.00,-,66,0,6.25%
BAC210319P00021000,2020-09-22,2:44PM,EDT,21.00,1.40,0.00,0.00,0.00,-,"1,526",0,6.25%
BAC210319P00022000,2020-09-22,2:21PM,EDT,22.00,1.77,0.00,0.00,0.00,-,206,0,3.13%
BAC210319P00023000,2020-09-22,2:02PM,EDT,23.00,2.14,0.00,0.00,0.00,-,"1,113",0,1.56%
BAC210319P00024000,2020-09-22,3:31PM,EDT,24.00,2.65,0.00,0.00,0.00,-,"4,012",0,0.00%
BAC210319P00025000,2020-09-22,11:53AM,EDT,25.00,3.15,0.00,0.00,0.00,-,67,0,0.00%
BAC210319P00026000,2020-09-18,1:14PM,EDT,26.00,3.00,0.00,0.00,0.00,-,117,0,0.00%
BAC210319P00027000,2020-09-21,12:50PM,EDT,27.00,4.35,0.00,0.00,0.00,-,4,0,0.00%
BAC210319P00028000,2020-09-18,10:58AM,EDT,28.00,4.20,0.00,0.00,0.00,-,6,0,0.00%
BAC210319P00030000,2020-09-21,3:57PM,EDT,30.00,6.65,0.00,0.00,0.00,-,1,0,0.00%
BAC210319P00031000,2020-09-22,12:02PM,EDT,31.00,7.65,0.00,0.00,0.00,-,53,0,0.00%
BAC210319P00032000,2020-09-21,10:00AM,EDT,32.00,7.80,0.00,0.00,0.00,-,8,0,0.00%
BAC210319P00033000,2020-09-21,3:08PM,EDT,33.00,9.20,0.00,0.00,0.00,-,17,0,0.00%
BAC210319P00034000,2020-09-21,2:26PM,EDT,34.00,10.20,0.00,0.00,0.00,-,120,0,0.00%
BAC210319P00036000,2020-09-21,3:57PM,EDT,36.00,11.80,0.00,0.00,0.00,-,194,0,0.00%
BAC210319P00037000,2020-09-22,12:03PM,EDT,37.00,13.25,0.00,0.00,0.00,-,2,0,0.00%
