0,1,2,3,4,5,6,7,8,9,10,11,12
AWK201218P00060000,2020-07-09,4:57PM,EDT,60.00,1.30,0.00,0.00,0.00,-,1,2,25.00%
AWK201218P00065000,2020-06-22,3:02PM,EDT,65.00,0.85,0.00,2.50,0.00,-,1,16,102.30%
AWK201218P00070000,2020-09-10,11:42AM,EDT,70.00,0.25,0.00,0.00,0.00,-,2,0,25.00%
AWK201218P00075000,2020-07-06,9:33AM,EDT,75.00,1.05,0.00,0.00,0.00,-,1,3,25.00%
AWK201218P00080000,2020-09-14,9:30AM,EDT,80.00,0.30,0.00,0.00,0.00,-,20,0,25.00%
AWK201218P00090000,2020-07-24,1:25PM,EDT,90.00,1.10,0.00,2.10,0.00,-,1,14,61.69%
AWK201218P00095000,2020-09-03,3:31PM,EDT,95.00,0.85,0.00,0.00,0.00,-,3,0,12.50%
AWK201218P00100000,2020-09-10,11:42AM,EDT,100.00,0.95,0.00,0.00,0.00,-,2,0,12.50%
AWK201218P00105000,2020-09-10,9:50AM,EDT,105.00,0.95,0.00,0.00,0.00,-,1,0,12.50%
AWK201218P00110000,2020-09-17,1:04PM,EDT,110.00,1.41,0.00,0.00,0.00,-,7,0,12.50%
AWK201218P00115000,2020-09-09,11:32AM,EDT,115.00,2.10,0.00,0.00,0.00,-,2,0,6.25%
AWK201218P00120000,2020-09-21,9:30AM,EDT,120.00,2.65,0.00,0.00,0.00,-,1,0,6.25%
AWK201218P00125000,2020-09-22,10:27AM,EDT,125.00,2.99,0.00,0.00,0.00,-,23,0,6.25%
AWK201218P00130000,2020-09-22,3:04PM,EDT,130.00,4.40,0.00,0.00,0.00,-,1,0,3.13%
AWK201218P00135000,2020-09-21,3:07PM,EDT,135.00,6.00,0.00,0.00,0.00,-,1,0,1.56%
AWK201218P00140000,2020-08-26,9:30AM,EDT,140.00,8.00,0.00,0.00,0.00,-,1,0,0.10%
AWK201218P00145000,2020-09-03,12:09PM,EDT,145.00,10.60,0.00,0.00,0.00,-,2,0,0.00%
