0,1,2,3,4,5,6,7,8,9,10,11,12
LNT201016C00035000,2020-07-09,8:11PM,EDT,35.00,15.55,14.10,19.00,0.00,-,3,0,150.78%
LNT201016C00042500,2020-07-09,8:11PM,EDT,42.50,3.09,7.30,11.50,0.00,-,3,0,100.39%
LNT201016C00045000,2020-07-09,8:11PM,EDT,45.00,4.60,5.10,9.40,0.00,-,1,3,88.48%
LNT201016C00047500,2020-08-27,11:16AM,EDT,47.50,6.70,0.00,0.00,0.00,-,5,0,0.00%
LNT201016C00050000,2020-09-14,1:14PM,EDT,50.00,1.30,0.00,0.00,0.00,-,1,0,0.00%
LNT201016C00052500,2020-09-15,11:38AM,EDT,52.50,1.97,0.00,0.00,0.00,-,2,0,6.25%
LNT201016C00055000,2020-09-22,12:10PM,EDT,55.00,0.10,0.00,0.00,0.00,-,7,0,12.50%
LNT201016C00057500,2020-09-14,2:51PM,EDT,57.50,0.16,0.00,0.00,0.00,-,2,0,12.50%
LNT201016C00060000,2020-09-16,11:28AM,EDT,60.00,0.01,0.00,0.00,0.00,-,20,0,12.50%
LNT201016C00062500,2020-07-24,3:42PM,EDT,62.50,0.15,0.05,0.30,0.00,-,7,12,54.00%
LNT201016C00075000,2020-07-09,8:11PM,EDT,75.00,0.60,0.00,5.00,0.00,-,-,3,169.97%
