0,1,2,3,4,5,6,7,8,9,10,11,12
AEP210115P00035000,2020-07-01,11:05AM,EDT,35.00,0.15,0.00,0.15,0.00,-,1,8,64.65%
AEP210115P00040000,2020-09-16,9:31AM,EDT,40.00,0.06,0.05,0.15,0.00,-,25,55,57.23%
AEP210115P00042500,2020-07-28,10:06AM,EDT,42.50,0.15,0.00,0.20,0.00,-,2,39,52.64%
AEP210115P00045000,2020-08-07,2:58PM,EDT,45.00,0.15,0.00,0.40,0.00,-,2,26,53.86%
AEP210115P00047500,2020-08-07,12:28PM,EDT,47.50,0.15,0.05,0.45,0.00,-,1,51,51.37%
AEP210115P00050000,2020-09-21,9:52AM,EDT,50.00,0.20,0.00,0.00,0.00,-,2,0,25.00%
AEP210115P00055000,2020-09-22,12:54PM,EDT,55.00,0.25,0.00,0.00,0.00,-,2,0,12.50%
AEP210115P00060000,2020-08-25,10:13AM,EDT,60.00,0.66,0.00,0.00,0.00,-,1,0,12.50%
AEP210115P00062500,2020-09-21,10:09AM,EDT,62.50,0.80,0.00,0.00,0.00,-,11,0,12.50%
AEP210115P00065000,2020-09-21,12:10PM,EDT,65.00,1.10,0.00,0.00,0.00,-,33,0,6.25%
AEP210115P00067500,2020-09-22,1:57PM,EDT,67.50,1.10,0.00,0.00,0.00,-,2,0,6.25%
AEP210115P00070000,2020-09-22,11:58AM,EDT,70.00,1.75,0.00,0.00,0.00,-,1,0,6.25%
AEP210115P00072500,2020-09-18,2:06PM,EDT,72.50,2.70,0.00,0.00,0.00,-,8,0,3.13%
AEP210115P00075000,2020-09-21,10:06AM,EDT,75.00,3.50,0.00,0.00,0.00,-,7,0,3.13%
AEP210115P00077500,2020-09-21,3:20PM,EDT,77.50,4.30,0.00,0.00,0.00,-,31,0,1.56%
AEP210115P00080000,2020-09-22,1:28PM,EDT,80.00,4.80,0.00,0.00,0.00,-,5,0,0.00%
AEP210115P00082500,2020-09-15,2:11PM,EDT,82.50,6.30,0.00,0.00,0.00,-,2,0,0.00%
AEP210115P00085000,2020-09-11,1:00PM,EDT,85.00,8.90,0.00,0.00,0.00,-,3,0,0.00%
AEP210115P00087500,2020-09-11,12:51PM,EDT,87.50,10.60,0.00,0.00,0.00,-,1,0,0.00%
AEP210115P00090000,2020-09-09,10:15AM,EDT,90.00,11.10,0.00,0.00,0.00,-,1,0,0.00%
AEP210115P00092500,2020-09-08,2:23PM,EDT,92.50,14.80,0.00,0.00,0.00,-,1,0,0.00%
AEP210115P00095000,2020-09-04,2:54PM,EDT,95.00,16.80,0.00,0.00,0.00,-,3,0,0.00%
AEP210115P00097500,2020-09-04,3:01PM,EDT,97.50,19.20,0.00,0.00,0.00,-,1,0,0.00%
AEP210115P00100000,2020-09-03,12:33PM,EDT,100.00,21.00,0.00,0.00,0.00,-,1,0,0.00%
AEP210115P00105000,2020-07-09,5:06PM,EDT,105.00,19.70,20.00,21.80,0.00,-,2,32,0.00%
AEP210115P00110000,2020-07-09,8:21PM,EDT,110.00,10.90,22.60,23.90,0.00,-,1,22,0.00%
AEP210115P00115000,2020-07-09,8:21PM,EDT,115.00,23.60,27.40,28.70,0.00,-,25,96,0.00%
