0,1,2,3,4,5,6,7,8,9,10,11,12
AEP210219C00050000,2020-09-08,9:40AM,EDT,50.00,28.80,0.00,0.00,0.00,-,1,0,0.00%
AEP210219C00060000,2020-09-02,10:49AM,EDT,60.00,19.50,0.00,0.00,0.00,-,-,0,0.00%
AEP210219C00072500,2020-09-10,11:37AM,EDT,72.50,9.38,0.00,0.00,0.00,-,-,0,0.00%
AEP210219C00075000,2020-08-24,12:02AM,EDT,75.00,8.90,0.00,0.00,0.00,-,-,0,0.00%
AEP210219C00077500,2020-09-21,3:38PM,EDT,77.50,5.80,0.00,0.00,0.00,-,14,0,0.00%
AEP210219C00080000,2020-09-21,2:42PM,EDT,80.00,4.00,0.00,0.00,0.00,-,4,0,0.10%
AEP210219C00082500,2020-09-15,3:16PM,EDT,82.50,3.50,0.00,0.00,0.00,-,2,0,1.56%
AEP210219C00085000,2020-09-22,10:19AM,EDT,85.00,2.60,0.00,0.00,0.00,-,2,0,3.13%
AEP210219C00087500,2020-09-17,10:38AM,EDT,87.50,1.79,0.00,0.00,0.00,-,2,0,3.13%
AEP210219C00090000,2020-09-22,2:59PM,EDT,90.00,1.15,0.00,0.00,0.00,-,4,0,3.13%
AEP210219C00092500,2020-09-22,3:36PM,EDT,92.50,0.74,0.00,0.00,0.00,-,6,0,6.25%
AEP210219C00095000,2020-09-22,11:06AM,EDT,95.00,0.40,0.00,0.00,0.00,-,1,0,6.25%
AEP210219C00097500,2020-09-11,10:56AM,EDT,97.50,0.30,0.00,0.00,0.00,-,2,0,6.25%
AEP210219C00100000,2020-09-21,11:23AM,EDT,100.00,0.20,0.00,0.00,0.00,-,2,0,6.25%
AEP210219C00105000,2020-09-09,9:32AM,EDT,105.00,0.15,0.00,0.00,0.00,-,10,0,12.50%
AEP210219C00110000,2020-07-09,3:49PM,EDT,110.00,0.25,0.00,0.50,0.00,-,1,1,32.18%
AEP210219C00125000,2020-07-15,11:36AM,EDT,125.00,0.05,0.00,4.60,0.00,-,5,15,60.11%
